ew,em,predicted_em,L_line
6.948157672947728,6.14265653970566e+55,2.6332228186886935e+55,2.070843877159186e+34
10.226809031592008,6.1588903791063315e+57,1.5995045121798882e+57,3.451124925756008e+34
5.3545199194768385,1.499402245212485e+55,9.263156412771949e+55,1.58866304214399e+34
14.341187027836929,3.479621890151409e+57,3.6413152831628658e+56,4.786713398654294e+34
18.926372467925017,2.0305057613181629e+58,2.2118524054827262e+58,8.615183787238845e+34
0.04643296674343521,3.657453605584e+54,8.013502493280707e+54,1.3244887792790224e+32
3.5650539390830573,6.796804321860951e+56,4.867660004082096e+56,1.073392182493138e+34
0.21917513946457035,4.089591505747001e+54,2.818991483841189e+55,6.562599986822259e+32
5.535122326501693,5.134839146972571e+56,1.1081359653026942e+56,1.6671829527611577e+34
9.080982160192153,2.1887685131492925e+58,6.731175440341729e+57,2.8196608767078177e+34
3.2969792806943587,3.2162030589449e+55,3.898202879135244e+56,9.856178853053789e+33
15.355533074968797,1.2983951885375237e+58,1.53237029454596e+57,4.689229544320019e+34
33.124619972000154,5.131448459335551e+58,9.308111653373967e+58,1.3701628331220564e+35
0.523585031117924,1.3888161272554998e+54,4.948202346305886e+53,1.5519487392042097e+33
0.7408822615946566,2.0430745708153e+54,1.945121514189557e+54,2.1935154179231128e+33
3.4115615331497464,1.194434723781817e+56,1.181529575318552e+56,1.0189982946968952e+34
